node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
4185,93.0,64.0,21.0,3.0
4197,79.0,75.0,21.0,3.0
4171,84.0,61.0,21.0,4.0
5218,19.0,71.0,26.0,3.0
4666,78.0,86.0,23.0,3.0
4216,88.0,77.0,21.0,3.0
4475,10.0,86.0,22.0,3.0
4230,45.0,87.0,21.0,3.0
4685,20.0,90.0,23.0,3.0
4234,77.0,88.0,21.0,4.0
5557,77.0,96.0,28.0,3.0
5730,89.0,95.0,29.0,4.0
4050,60.0,8.0,21.0,3.0
5765,57.0,3.0,30.0,4.0
4072,50.0,10.0,21.0,3.0
4274,47.0,7.0,22.0,3.0
4265,70.0,3.0,22.0,3.0
4287,69.0,9.0,22.0,4.0
4280,36.0,9.0,22.0,3.0
5419,26.0,6.0,28.0,3.0
4718,49.0,19.0,24.0,4.0
4092,26.0,18.0,21.0,3.0
4537,80.0,10.0,23.0,4.0
4555,27.0,21.0,23.0,3.0
4549,50.0,20.0,23.0,3.0
4973,35.0,33.0,25.0,3.0
4771,27.0,29.0,24.0,3.0
4136,64.0,35.0,21.0,3.0
5319,85.0,42.0,27.0,4.0
4586,92.0,31.0,23.0,3.0
4141,97.0,39.0,21.0,3.0
4795,65.0,40.0,24.0,3.0
5471,96.0,42.0,28.0,3.0
4820,51.0,54.0,24.0,3.0
4610,63.0,54.0,23.0,3.0
4428,80.0,63.0,22.0,3.0
4616,75.0,56.0,23.0,3.0
4182,81.0,63.0,21.0,3.0
4824,86.0,57.0,24.0,3.0
4427,42.0,63.0,22.0,3.0
4637,32.0,72.0,23.0,3.0
5361,93.0,68.0,27.0,3.0
5894,69.0,70.0,30.0,3.0
5098,97.0,87.0,25.0,3.0
4640,93.0,74.0,23.0,3.0
4447,80.0,75.0,22.0,4.0
4862,88.0,87.0,24.0,3.0
4662,45.0,85.0,23.0,3.0
4506,41.0,90.0,22.0,3.0
4505,32.0,90.0,22.0,4.0
5402,32.0,97.0,27.0,3.0
4892,68.0,1.0,25.0,3.0
5769,46.0,4.0,30.0,4.0
4539,38.0,11.0,23.0,4.0
5578,35.0,3.0,29.0,3.0
4295,63.0,10.0,22.0,3.0
4523,80.0,3.0,23.0,3.0
4310,73.0,11.0,22.0,3.0
4533,91.0,8.0,23.0,4.0
4546,74.0,19.0,23.0,4.0
4543,84.0,18.0,23.0,3.0
4567,17.0,24.0,23.0,3.0
4967,80.0,29.0,25.0,3.0
4804,74.0,41.0,24.0,3.0
4978,14.0,37.0,25.0,3.0
5033,27.0,43.0,25.0,4.0
5339,27.0,54.0,27.0,3.0
5886,69.0,68.0,30.0,3.0
4838,44.0,71.0,24.0,3.0
6076,80.0,70.0,31.0,4.0
4664,57.0,86.0,23.0,4.0
4489,77.0,87.0,22.0,3.0
4679,66.0,88.0,23.0,3.0
4683,54.0,89.0,23.0,3.0
5384,32.0,84.0,27.0,3.0
4887,41.0,95.0,24.0,3.0
4895,78.0,2.0,25.0,3.0
4707,91.0,4.0,24.0,3.0
5980,91.0,11.0,31.0,4.0
5982,80.0,12.0,31.0,3.0
4723,37.0,20.0,24.0,3.0
4564,68.0,22.0,23.0,3.0
4719,61.0,19.0,24.0,3.0
4751,28.0,22.0,24.0,3.0
4737,39.0,21.0,24.0,3.0
4566,5.0,24.0,23.0,3.0
4730,72.0,20.0,24.0,3.0
4773,69.0,29.0,24.0,4.0
4759,6.0,24.0,24.0,3.0
4570,17.0,27.0,23.0,3.0
5130,23.0,20.0,26.0,3.0
5441,17.0,31.0,28.0,3.0
4968,92.0,29.0,25.0,3.0
4799,38.0,41.0,24.0,3.0
5168,59.0,40.0,26.0,3.0
5483,63.0,53.0,28.0,3.0
5672,75.0,53.0,29.0,3.0
5219,33.0,71.0,26.0,3.0
6799,56.0,84.0,35.0,3.0
5104,65.0,92.0,25.0,3.0
4855,79.0,86.0,24.0,4.0
5105,54.0,94.0,25.0,3.0
4869,20.0,91.0,24.0,3.0
4863,8.0,88.0,24.0,3.0
5948,90.0,2.0,31.0,3.0
4908,49.0,19.0,25.0,3.0
4913,60.0,20.0,25.0,3.0
6366,71.0,17.0,33.0,3.0
4912,48.0,20.0,25.0,4.0
5132,35.0,20.0,26.0,3.0
4960,27.0,28.0,25.0,3.0
5135,9.0,21.0,26.0,3.0
